sample_id,reference,hypothesis,wer,cer,n_words
train-00000-of-00048_000189,өскенде халқымыз сүйіп тыңдайтын әншісі болғым келеді әншіліктен бөлек модель болғым келеді қазіргі таңда фотоларға түсемін модельная школада,өскенде халқыныз сүйіптіндайтын іншісі боғын белед іншіліктемін бөлек модель боғын белед қазіргі танда фоталарға түсемін модельна шқолады,0.7222222222222222,0.14893617021276595,18
train-00000-of-00048_000190,армандарыма жету үшін,армандарма жед үшін,0.6666666666666666,0.14285714285714285,3
train-00000-of-00048_000191,көп еңбектенемін,كوب yين دt,1.5,0.9375,2
train-00000-of-00048_000192,көрмей таңдау кезеңмен өтсем,көрмей тандау кезенмен мөттем,0.75,0.14285714285714285,4
train-00000-of-00048_000193,әнші боламын деген арманыма бір қадам жақындаймын,әнші боламын деген арманыма бір қадам шахнәни,0.14285714285714285,0.1836734693877551,7
train-00000-of-00048_000194,көбінесе адамдар дауысымды маржан нарапбаеваға ұқсатады 4 дәліңгер де бұрылса маржан нарапбаеваға қарайды деп,кобнесы адамбар дауысымды маржан арапаеваға сатат төрт дәлемберде орылса маржан арапаеваға райтемі,0.7857142857142857,0.27522935779816515,14
train-00000-of-00048_000195,ішкі тисігің төтесің,شктесвм подесм,1.0,0.7,3
train-00000-of-00048_000196,біздің отбасы өте үлкен үйде 6 ағайындымыз атам мен әжемді қосқанда үйде 10 адам тұрамыз,біздің отбасы өтелкен үйде алта ағайындымыз ата мен әжемді қосқанда үйде он адам тұрамыз,0.3333333333333333,0.10227272727272728,15
train-00000-of-00048_000197,маған үйде жалғыз қалған ұнамайды өйткені ішім пысады дегендей нелерімді сағынамын ата анам бір жаққа кететін болса іні сіңлілерімді маған қалдырып кетеді соларға бас көз болып қарап отырамын,маған идея жалғыз қалған намайды өткенім ішін пысады дегендей інелерімд сағынам пата аннан бір жақа кететін болса інсінелелерімде маған қалдірп кете ді соларға бас көзі болып қарап отырам,0.5714285714285714,0.14136125654450263,28
train-00000-of-00048_000198,сөйтіп жүргенім келіп тұр,,1.0,1.0,4
train-00000-of-00048_000199,сәттілік тағыңырмай аз,سكتانميا,1.0,1.0,3
train-00000-of-00048_000200,майпа,,1.0,1.0,1
train-00000-of-00048_000201,біздің қатысушыларымыз сахнада ән айтумен бөлек өздерінің образына да ерекше көңіл бөлген сияқты сәлем,біздің қатсыушыларымыз сахнада ән айтуімен гөлек өздерінің обыр жнада ерекше көңіл бөлген сияқты сәлем,0.35714285714285715,0.08823529411764706,14
train-00000-of-00048_000202,есімің кім менің есімім майя қандай әдемісің майя рақмет майя қазір сахнада түсірінбей жақсылап өзің ойлағаннан да жоғары деңгейде әніңді шырқа,есмааққандай әдемсің мамайя қазір сахнада түсүрімби жақсылап өзім ойлағананда жоғары деңгейде әнімді шырқа,0.7142857142857143,0.3076923076923077,21
train-00000-of-00048_000203,келесіздік қой,اسtق,1.0,1.0,2
train-00000-of-00048_000204,қызымызды қолдағалы келіп отырмыз анасы келу керек еді дегенмен де майя көпбалалы отбасыдан шыққандықтан анасы балалардан шығармай қалды,қызымызды қолдағалы келук отырмыз анасы келу керек еді дегенменде мая көп балалып отбасдан шыққандықтан анасы балалардың шаңмай қалды,0.4444444444444444,0.08823529411764706,18
train-00000-of-00048_000205,ай яғы әтелік лейміз,آيا هتلكليمز,1.0,0.95,4
train-00000-of-00048_000206,ал майя қызыма сәттілік жолы болсын жолы ашық болсын,алмая қызма сәттілік жолы болсын жолы ашық болсын,0.3333333333333333,0.057692307692307696,9
train-00000-of-00048_000207,той,喂,1.0,1.0,1
train-00000-of-00048_000208,арманыма жеттім ғой,арманама жетім ой,1.0,0.15789473684210525,3
train-00000-of-00048_000209,әдемі жатақханада тұратын болдым,әдема жета ханада тұратын болдым,0.75,0.09375,4
train-00000-of-00048_000210,ал енді кірейін,al in the creen,1.3333333333333333,0.9333333333333333,3
train-00000-of-00048_000211,сенематсыз ба,tlomasba,1.0,1.0,2
train-00000-of-00048_000212,а құнамаға жүрмә,아 죄다맞으만,1.0,0.9375,3
train-00000-of-00048_000213,осы жерге тұруға келдіңіз бе иә,мас жүрге тұрыған келіңіз бе я,0.8333333333333334,0.2903225806451613,6
train-00000-of-00048_000214,бұл жатақхана бұл платный жатақхана,бул жатахана бул платний жатахана,1.0,0.14285714285714285,5
